"Date end",Size,"Clan tag","Clan name","Clan stars","Clan destruction","Opponent tag","Opponent name","Opponent stars","Opponent destruction",Result
"2023-12-22 17:52:11",25,#P0J2J8GJ,"coc masters PL",68,92.44,#9JU92CYV,melayu,70,95.96,lose
"2023-12-16 21:04:35",25,#P0J2J8GJ,"coc masters PL",64,93.24,#22U8QGCQR,"DUTCH GAMERS",63,86.92,win
"2023-11-24 20:45:26",20,#P0J2J8GJ,"coc masters PL",45,80,#Y98YC8RC,Steinkopf,51,91.3,lose
"2023-10-25 16:11:31",20,#P0J2J8GJ,"coc masters PL",48,84.35,#PR9Y9PCJ,"Unholy passion2",54,92.75,lose
"2023-09-23 18:49:07",20,#P0J2J8GJ,"coc masters PL",49,86.2,#9UPJVP8P,"Armée GAULOISE",47,80,win
"2023-09-14 20:28:23",40,#P0J2J8GJ,"coc masters PL",102,87.83,#2LPULLYL2,AYHAN,108,93.28,lose
"2023-08-31 13:28:01",25,#P0J2J8GJ,"coc masters PL",64,89.08,#J2QJLQJL,JADE,68,96.04,lose
"2023-08-28 10:12:21",30,#P0J2J8GJ,"coc masters PL",65,78.47,#2YLJL99VG,"PINOY CLAN",72,81.47,lose
"2023-08-22 19:08:43",25,#P0J2J8GJ,"coc masters PL",56,85.24,#RYGUGV0P,"rAiDeRs oF cOc",69,94.4,lose
"2023-08-13 20:00:20",30,#P0J2J8GJ,"coc masters PL",79,89,#LY8Q8UU,"THE KİNGS TEAM",72,85.5,win
"2023-08-02 23:49:17",20,#P0J2J8GJ,"coc masters PL",45,83.6,#98QUGRR8,억새풀,46,84.05,lose
"2023-07-29 20:24:43",5,#P0J2J8GJ,"coc masters PL",14,98.2,#2GP0PCV2R,"coc masters PL2",10,87.2,win
"2023-07-29 17:13:57",5,#P0J2J8GJ,"coc masters PL",9,67.2,#2GP0PCV2R,"coc masters PL2",7,55.2,win
"2023-07-28 18:55:18",25,#P0J2J8GJ,"coc masters PL",62,86.92,#2PPULCUYJ,"БГ Играчи",65,91.12,lose
"2023-07-21 20:00:35",25,#P0J2J8GJ,"coc masters PL",60,88.2,#QL8YJJ9R,DAMOL,62,83.56,lose
"2023-07-19 11:05:42",25,#P0J2J8GJ,"coc masters PL",63,86.32,#2Q90RP0GR,"TÂN LONG HỘI",66,93.96,lose
"2023-07-17 07:47:19",25,#P0J2J8GJ,"coc masters PL",64,86.8,#LQP8QRG,"mảnh ghép chữ S",59,85.08,win
"2023-07-12 23:16:56",30,#P0J2J8GJ,"coc masters PL",79,90.3,#YG8VLJPL,"포항 포스 드림",69,84.93,win
"2023-06-29 17:18:51",20,#P0J2J8GJ,"coc masters PL",49,87.1,#LL8QR9JJ,KhaiPhang,48,83.1,win
"2023-04-26 18:27:38",20,#P0J2J8GJ,"coc masters PL",50,85.15,#820YRVP8,LATVIAN,51,90.55,lose
"2023-04-19 18:13:55",25,#P0J2J8GJ,"coc masters PL",61,88.56,#PYJP8VQ9,"Passwort Duffi",68,94.52,lose
"2023-03-28 19:59:57",25,#P0J2J8GJ,"coc masters PL",63,87.12,#8UJLR9Q2,"les croustillan",58,76.28,win
"2023-03-18 19:28:52",20,#P0J2J8GJ,"coc masters PL",44,78.45,#29PYQPG0G,"Friends team",43,77.15,win
"2023-02-21 19:02:50",20,#P0J2J8GJ,"coc masters PL",46,82.7,#9PYL99L8,BLACKHAWKS,52,90.4,lose
"2023-02-19 17:04:50",20,#P0J2J8GJ,"coc masters PL",43,78.95,#Q9RQRP9,"PARS IMPeRiAL",52,88.45,lose
"2023-01-25 18:53:55",15,#P0J2J8GJ,"coc masters PL",35,84.87,#9URG2PGP,2015,37,89.4,lose
"2022-11-23 20:37:22",15,#P0J2J8GJ,"coc masters PL",35,82.93,#YR92LGQ2,"No love my",36,88.6,lose
"2022-10-30 19:21:06",15,#P0J2J8GJ,"coc masters PL",35,81.07,#2Y9R2U2CC,"Galactic Halo",32,78.4,win
"2022-09-26 18:28:08",15,#P0J2J8GJ,"coc masters PL",35,85.53,#PP9UJVUQ,"mega zone",31,74,win
"2022-09-20 18:40:18",15,#P0J2J8GJ,"coc masters PL",34,89.73,#2PUJC2UUJ,"ANKARA BURAYA",30,73,win
"2022-08-18 18:22:37",15,#P0J2J8GJ,"coc masters PL",36,80.93,#R9UCC2P,"DANSKE HEROES",38,85.6,lose
"2022-04-26 18:42:09",15,#P0J2J8GJ,"coc masters PL",39,90,#QCQ0QR09,ProGraczePl,37,84.4,win
"2022-04-16 17:51:36",10,#P0J2J8GJ,"coc masters PL",24,83.4,#GGLJYUGP,GER-Knight's,22,86.1,win
"2022-03-29 19:24:50",10,#P0J2J8GJ,"coc masters PL",24,81.9,#YJPCVCY2,"le leggende",25,86.7,lose
"2022-03-19 18:53:45",10,#P0J2J8GJ,"coc masters PL",23,82.5,#J998LRYG,"وارزنان خوزستان",22,84.5,win
"2022-02-12 19:47:09",15,#P0J2J8GJ,"coc masters PL",37,90.27,#8GLQ2GRG,BizBizeYeteriz,30,77.2,win
"2021-12-29 21:27:50",15,#P0J2J8GJ,"coc masters PL",37,85.27,#92LUJ8CV,"Casa Degli Eroi",36,90.47,win
"2021-12-24 21:21:38",10,#P0J2J8GJ,"coc masters PL",22,83,#20JVVLYQV,ouragan,26,94.9,lose
"2021-12-12 20:23:56",15,#P0J2J8GJ,"coc masters PL",35,82.67,#28J8PUYYU,Rédemption,38,96.33,lose
"2021-11-28 20:30:42",15,#P0J2J8GJ,"coc masters PL",39,90.93,#9LRYR0G,"AIRBUS TOULOUSE",36,92.13,win
"2021-11-26 21:24:34",15,#P0J2J8GJ,"coc masters PL",37,84.8,#80JCVUY8,Bistoufly,39,89.4,lose
"2021-09-24 18:09:25",10,#P0J2J8GJ,"coc masters PL",24,87.5,#2ULCVQ0U,"50 Spartaner",26,94.5,lose
"2021-09-22 19:04:12",15,#P0J2J8GJ,"coc masters PL",38,96,#29C8JG02,"®NoisY BoyS®",37,84.53333,win
"2021-09-19 20:07:40",10,#P0J2J8GJ,"coc masters PL",19,71.6,#Q8P0Q9LV,"Ü 30 Friends",24,84.8,lose
"2021-09-17 20:03:03",10,#P0J2J8GJ,"coc masters PL",25,88.1,#9U8G9UQ,Lietuva,24,81.3,win
"2021-09-14 18:28:30",10,#P0J2J8GJ,"coc masters PL",24,79.8,#2RUY9C2R,"Iran +",21,76.9,win
"2021-08-21 20:08:38",15,#P0J2J8GJ,"coc masters PL",37,88.46667,#22Y8UJVVJ,Hsv,28,70.46667,win
"2021-08-18 18:03:55",15,#P0J2J8GJ,"coc masters PL",35,78.53333,#29CPPRGGP,Supernova,36,82.4,lose
"2021-08-16 17:56:26",20,#P0J2J8GJ,"coc masters PL",48,82.75,#P9L8UPG0,"#Adult Avengers",49,91.8,lose
"2021-07-31 17:54:56",10,#P0J2J8GJ,"coc masters PL",24,83.3,#2888Y80J,"RAHHHHH !",25,85.8,lose
"2021-07-28 18:05:15",15,#P0J2J8GJ,"coc masters PL",34,83.333336,#29QUJYRGP,"Lanced Clashers",36,83.53333,lose
"2021-07-26 18:01:59",10,#P0J2J8GJ,"coc masters PL",22,79.4,#2QCYY90V,Gratis-Truppen2,25,92.8,lose
"2021-07-23 19:19:22",15,#P0J2J8GJ,"coc masters PL",34,81.53333,#QJR9QCQ,"ВЛАДИМИР 33 RUS",41,95.933334,lose
"2021-07-21 18:11:04",15,#P0J2J8GJ,"coc masters PL",39,87.86667,#9YRGVGJC,Tähtikaarti,31,77,win
"2021-07-17 17:53:30",20,#P0J2J8GJ,"coc masters PL",45,79.25,#8RU8L2YJ,"AMAZING INDIA",49,88.85,lose
"2021-06-29 19:01:43",10,#P0J2J8GJ,"coc masters PL",25,91,#8V9L28JL,"Spettry 2",21,77.6,win
"2021-06-27 19:59:22",15,#P0J2J8GJ,"coc masters PL",36,82.666664,#8GY2JUPG,Fribourg,39,91.066666,lose
"2021-06-23 18:44:05",20,#P0J2J8GJ,"coc masters PL",45,77.4,#V2CJPU8V,arms-house,55,96.7,lose
"2021-06-19 18:07:09",10,#P0J2J8GJ,"coc masters PL",25,87.6,#22VRYYC9Q,"Olivers Army",22,74.9,win
"2021-05-28 17:55:17",10,#P0J2J8GJ,"coc masters PL",25,84.2,#JYCJ8LRP,"H-Berge 5.1",22,72.2,win
"2021-05-26 18:14:41",10,#P0J2J8GJ,"coc masters PL",22,76.7,#PR9P898C,"les hordes",26,95.4,lose
"2021-05-23 19:18:27",10,#P0J2J8GJ,"coc masters PL",23,80.5,#P2QVLCP9,"PERSIAN WARRIOR",24,80,lose
"2021-05-21 18:24:00",10,#P0J2J8GJ,"coc masters PL",23,88.4,#99RVY9YV,"la meute !",20,84,win
"2021-05-19 13:27:52",10,#P0J2J8GJ,"coc masters PL",23,83.2,#Y2PLVYR8,"Magos de oz",7,31.6,win
"2021-05-13 13:54:42",15,#P0J2J8GJ,"coc masters PL",36,88.6,#290Q8YJ29,"THE ANCIENTS",31,68.4,win
"2021-04-26 15:55:47",15,#P0J2J8GJ,"coc masters PL",35,83.2,#VLPQ0V8P,RedFoxes,40,92.6,lose
"2021-04-22 19:37:21",15,#P0J2J8GJ,"coc masters PL",34,79.8,#2PC92200C,"S I G N I X™️",41,93.8,lose
"2021-04-20 18:36:38",15,#P0J2J8GJ,"coc masters PL",37,86.6,#L89PPJQP,"légion étrangèr",33,80,win
"2021-04-17 15:37:14",10,#P0J2J8GJ,"coc masters PL",23,84.1,#Q0QPYJ20,"Cavalry Trooper",23,89,lose
"2021-04-14 19:18:34",20,#P0J2J8GJ,"coc masters PL",46,85,#VU2R2YJJ,"Ghost Tjops",48,88.7,lose
"2021-04-12 18:41:31",15,#P0J2J8GJ,"coc masters PL",39,91.666664,#228CCL98P,"Spirit Zen",29,78.2,win
"2021-03-28 15:21:02",15,#P0J2J8GJ,"coc masters PL",35,85.53333,#9PPV92J,"TAMIL DNA'S....",40,92.4,lose
"2021-03-25 15:08:29",10,#P0J2J8GJ,"coc masters PL",23,79.6,#2JV22JGC,"undead nagas",27,97,lose
"2021-03-22 14:50:07",10,#P0J2J8GJ,"coc masters PL",23,83.5,#2PUG8L20V,"Marvel Heroes 2",27,95,lose
"2021-03-19 16:01:44",10,#P0J2J8GJ,"coc masters PL",28,94.8,#20JL8LUUY,"WE 1 FC",24,82.7,win
"2021-03-17 14:48:26",10,#P0J2J8GJ,"coc masters PL",20,88.7,#LY2VGCU,草帽海賊團,29,97.4,lose
"2021-03-15 15:45:10",10,#P0J2J8GJ,"coc masters PL",28,96.4,#RRUL2L9J,"*AE MAU WAR*",27,93.8,win
"2021-03-13 15:21:15",15,#P0J2J8GJ,"coc masters PL",37,88.6,#LPJ2V02G,Lanun,33,80.666664,win
"2021-02-27 16:18:44",10,#P0J2J8GJ,"coc masters PL",22,81.2,#GQGUR8CC,"KING OF WAR",21,79,win
"2021-02-25 17:03:44",10,#P0J2J8GJ,"coc masters PL",26,93.4,#9V8PYQLY,تهران,20,83,win
"2021-02-23 15:44:50",15,#P0J2J8GJ,"coc masters PL",38,93.333336,#2LCPP992,"* PERFECT *",42,97.2,lose
"2021-02-21 14:42:19",10,#P0J2J8GJ,"coc masters PL",26,88.5,#QQ0JYUQL,"clup 396(2)",25,90.4,win
"2021-02-19 15:10:34",15,#P0J2J8GJ,"coc masters PL",39,91.933334,#VJ8QC8Q8,Спарта,33,80.4,win
"2021-02-17 15:06:11",15,#P0J2J8GJ,"coc masters PL",39,91.666664,#YCJLC002,WILDLIFE,41,94.8,lose
"2021-02-14 15:30:34",10,#P0J2J8GJ,"coc masters PL",27,93.7,#PVYJCQC9,Starn8,22,86.8,win
"2021-02-12 16:01:19",25,#P0J2J8GJ,"coc masters PL",54,81.8,#P09L2PYU,"SRM Inc.",63,95.12,lose
"2021-02-01 16:45:01",25,#P0J2J8GJ,"coc masters PL",63,90.2,#PCQU0YCU,BEERлога,66,91.84,lose
"2021-01-30 17:32:50",20,#P0J2J8GJ,"coc masters PL",52,88.15,#GR0QJYJL,"savage 8.9",49,87.25,win
"2021-01-27 21:37:36",20,#P0J2J8GJ,"coc masters PL",53,93.8,#9PJRJ028,盖世天尊,51,90.85,win
"2021-01-25 21:22:51",25,#P0J2J8GJ,"coc masters PL",69,96.36,#R9LPLYQU,"درع الوطن",50,75,win
"2021-01-23 16:53:00",20,#P0J2J8GJ,"coc masters PL",48,88.15,#200QLY8CP,"INDIAN WARRIORS",51,84.05,lose
"2021-01-15 16:12:22",10,#P0J2J8GJ,"coc masters PL",27,90.4,#PYJJULYC,"МЫ САМЫЕ ЛУЧШИЕ",23,85.4,win
"2021-01-12 16:58:28",10,#P0J2J8GJ,"coc masters PL",25,89.7,#288J8R0YQ,"BULET GROUP",25,94.3,lose
"2020-12-23 13:05:41",15,#P0J2J8GJ,"coc masters PL",42,94.6,#CG8J88P2,"BEN TRE CLAN",37,82.2,win
"2020-12-21 12:39:40",15,#P0J2J8GJ,"coc masters PL",37,85,#20J9RPYQ,竟成,41,95.13,lose
"2020-12-18 11:52:22",10,#P0J2J8GJ,"coc masters PL",22,88.9,#99P8YUC2,复活营,25,89,lose
"2020-11-15 19:42:16",10,#P0J2J8GJ,"coc masters PL",24,89.1,#L0JY98RL,СССР,25,84.8,lose
"2020-11-13 20:20:01",15,#P0J2J8GJ,"coc masters PL",36,81.27,#9CYPPPPV,"Cz Pohodari",30,71.47,win
"2020-11-11 18:25:07",20,#P0J2J8GJ,"coc masters PL",50,83.7,#PLVLP9U8,"درع معردس",53,91.15,lose
"2020-10-29 19:14:19",10,#P0J2J8GJ,"coc masters PL",27,90.9,#2Y2LLJP9,"Gate of Light✌",28,96.3,lose
"2020-10-27 18:50:18",10,#P0J2J8GJ,"coc masters PL",23,78.8,#8RVJYYLV,"Linkin луг",24,89.7,lose
"2020-10-25 16:06:21",10,#P0J2J8GJ,"coc masters PL",26,91.1,#2L8YRUQG,"UNDER SCHOOL",23,76.2,win
"2020-10-19 16:14:19",10,#P0J2J8GJ,"coc masters PL",22,78.8,#P2YCR8VY,"Keith's Crusade",26,89.4,lose
"2020-10-16 18:36:24",5,#P0J2J8GJ,"coc masters PL",12,82.6,#280UV2089,"THE pH LEGENDS",8,75.6,win
"2020-10-14 18:29:12",10,#P0J2J8GJ,"coc masters PL",25,85.3,#C8YVLJ29,"دوستان خوب",21,78.4,win
"2020-10-12 15:09:33",10,#P0J2J8GJ,"coc masters PL",23,78.4,#P0YYCPGP,Prehistoric,24,83.9,lose
"2020-09-29 15:51:52",10,#P0J2J8GJ,"coc masters PL",25,85.7,#9PG8GCG2,"Die babos 1",22,76.2,win
"2020-09-27 15:47:46",10,#P0J2J8GJ,"coc masters PL",24,83,#QLC098Y,沙枣花,25,91.8,lose
"2020-09-24 16:46:46",15,#P0J2J8GJ,"coc masters PL",36,84.87,#9UYLYYR0,"ЗОЛОТОЕ НАЧАЛО",37,83.8,lose
"2020-09-22 17:25:05",15,#P0J2J8GJ,"coc masters PL",28,76.8,#P9YPUYYU,CouZinS,41,93.87,lose
"2020-09-11 18:30:45",10,#P0J2J8GJ,"coc masters PL",22,76.9,#9CL9UVVJ,"Lord of War",29,99.4,lose
"2020-08-28 16:53:55",10,#P0J2J8GJ,"coc masters PL",24,86.8,#22J0Y0QLC,"my names",25,86.7,lose
"2020-08-24 16:24:25",10,#P0J2J8GJ,"coc masters PL",24,88.3,#YYC99PJQ,"C40 Rockers",23,82.6,win
"2020-08-19 16:20:16",15,#P0J2J8GJ,"coc masters PL",28,71.27,#GYQ0LQP0,"सिद्दिविनायक 1",32,76.87,lose
"2020-06-29 19:35:14",10,#P0J2J8GJ,"coc masters PL",24,92.2,#QQLGPLCG,"Paranormal Clan",17,80.7,win
"2020-06-22 20:29:50",15,#P0J2J8GJ,"coc masters PL",37,88.67,#8QJ2QURR,"The Expendables",35,88.07,win
"2020-04-19 18:25:22",5,#P0J2J8GJ,"coc masters PL",12,92.8,#PGRVGQR9,"AfG NaBarD",14,93,lose
"2020-04-12 09:08:38",20,#P0J2J8GJ,"coc masters PL",49,86.9,#29GCRCQYU,冰雪奇缘,50,86.7,lose
"2020-03-27 20:37:39",20,#P0J2J8GJ,"coc masters PL",60,100,#20UQ0PCJC,كوردستان,1,5,win
"2020-03-23 20:58:00",20,#P0J2J8GJ,"coc masters PL",56,96.5,#PLP2JGVJ,Vandals,9,17.75,win
"2020-03-12 19:25:55",20,#P0J2J8GJ,"coc masters PL",49,85.85,#28JPU0YVQ,"Clash Marbella",33,66.5,win
"2020-02-21 20:19:56",10,#P0J2J8GJ,"coc masters PL",26,93,#LJ0J8GJ2,"Easy wings",27,91.1,lose
"2020-02-17 20:28:02",10,#P0J2J8GJ,"coc masters PL",23,83.8,#PG9GR2VC,SonsofClanarchy,25,85.9,lose
"2020-02-14 19:22:56",10,#P0J2J8GJ,"coc masters PL",28,96.5,#28QUPQL8Q,挚此一生,3,19.5,win
"2020-02-12 06:38:03",10,#P0J2J8GJ,"coc masters PL",26,91.5,#C0L000V,ゆにこーーんず,0,0,win
"2020-01-21 21:05:54",10,#P0J2J8GJ,"coc masters PL",25,88.6,#2PRY09RGL,"PDX Legends",21,79.3,win
"2019-12-27 19:28:58",20,#P0J2J8GJ,"coc masters PL",31,59.3,#282J8VUU2,DeFeNdErS,38,70.4,lose
"2019-12-25 08:00:45",25,#P0J2J8GJ,"coc masters PL",29,47.88,#22JG09J9J,义战天下,33,51.92,lose
"2019-12-22 12:55:59",20,#P0J2J8GJ,"coc masters PL",41,74.55,#28Y9PCYL8,"ELIT WAR",46,81,lose
"2019-12-19 16:49:38",10,#P0J2J8GJ,"coc masters PL",26,87.3,#2892QGG89,GUARDIAN,16,67.3,win
"2019-12-17 16:42:30",15,#P0J2J8GJ,"coc masters PL",33,85.87,#299QV22JU,菜虚坤的粉丝部落,38,91.27,lose
"2019-12-15 15:32:48",10,#P0J2J8GJ,"coc masters PL",26,94.4,#22GPG9VUQ,NAVIGATORI,26,95,lose
"2019-12-13 15:39:01",5,#P0J2J8GJ,"coc masters PL",14,95.4,#22PJP9CPV,"3 STAR",5,35.4,win
"2019-12-09 14:34:50",5,#P0J2J8GJ,"coc masters PL",6,40,#28PQQC22V,105,13,90,lose
"2019-11-27 18:36:05",5,#P0J2J8GJ,"coc masters PL",12,88.6,#V0PUYR20,TABREZLELAR,14,95.6,lose
"2019-11-25 18:21:11",5,#P0J2J8GJ,"coc masters PL",13,95.8,#2PYR2GRL8,"Les Geeks 94",10,81.6,win
"2019-11-23 18:29:33",5,#P0J2J8GJ,"coc masters PL",15,100,#22LPUCQJL,"THE QUEEN",2,17.4,win
"2019-11-19 18:57:31",5,#P0J2J8GJ,"coc masters PL",6,40,#YYPLCUGC,Khulna-08,3,20,win
"2019-11-15 18:35:42",10,#P0J2J8GJ,"coc masters PL",23,83.3,#282VRLL8Y,LEGEND,26,91.9,lose
"2019-11-13 16:49:45",10,#P0J2J8GJ,"coc masters PL",16,62.2,#YGLRQUR8,"احلي شباب العرب",27,92.1,lose
"2019-11-11 12:52:02",15,#P0J2J8GJ,"coc masters PL",28,71.2,#8R82G2JQ,"cb jadoel",39,92.67,lose
"2019-10-31 16:13:43",5,#P0J2J8GJ,"coc masters PL",14,93.6,#LL8QPVRY,"crusher clan",14,96.4,lose
"2019-10-29 15:52:08",10,#P0J2J8GJ,"coc masters PL",19,68.2,#PCVPV2RG,"Coc Indo Clan",28,97.5,lose
"2019-10-25 22:23:47",10,#P0J2J8GJ,"coc masters PL",27,91.6,#GLYPU0LL,"✌Titans ✌",24,83.1,win
"2019-10-22 18:55:36",10,#P0J2J8GJ,"coc masters PL",20,72.4,#QVGR08P9,"""ARMAGEDON 2""",30,100,lose
"2019-10-20 19:07:31",10,#P0J2J8GJ,"coc masters PL",26,85.9,#LY2VLPVY,"Engineers group",16,66.4,win
"2019-10-18 19:39:04",10,#P0J2J8GJ,"coc masters PL",24,80,#CVQJPJY2,"ahk world",16,56.4,win
"2019-10-16 18:54:09",10,#P0J2J8GJ,"coc masters PL",26,92.8,#28R80CYYQ,UnPourSang,22,85.1,win
"2019-10-14 18:12:14",15,#P0J2J8GJ,"coc masters PL",42,95.27,#9LCPJY88,9jawan,38,89.6,win
"2019-10-12 16:00:55",20,#P0J2J8GJ,"coc masters PL",44,78.3,#22GUYP9VV,"THE TARGARYENS",44,83.15,lose
"2019-10-02 10:17:58",5,#P0J2J8GJ,"coc masters PL",12,82.8,#29QRJR29G,赤魂,11,80.2,win
"2019-09-30 09:28:23",10,#P0J2J8GJ,"coc masters PL",23,88.4,#2900VRYC9,"Langit Putih",29,98.5,lose
"2019-09-27 19:05:11",15,#P0J2J8GJ,"coc masters PL",38,86.13,#2980UP82G,"Hunt ING",44,98.2,lose
"2019-09-25 14:45:11",15,#P0J2J8GJ,"coc masters PL",42,93.2,#JLVLCRPR,SMILES,37,84,win
"2019-09-23 10:21:31",15,#P0J2J8GJ,"coc masters PL",41,93.73,#8U2CRY8G,war_4_win.Th,40,95.73,win
"2019-09-20 16:07:35",20,#P0J2J8GJ,"coc masters PL",54,95,#28C0JU8CY,女王♪部落,32,60.5,win
"2019-09-18 13:28:56",20,#P0J2J8GJ,"coc masters PL",54,92.85,#VV08G0CJ,UFC,43,82.1,win
"2019-09-16 11:58:21",20,#P0J2J8GJ,"coc masters PL",55,90.65,#RP82JQLQ,"THE DARK BEASTS",56,95.25,lose
"2019-09-13 17:19:56",30,#P0J2J8GJ,"coc masters PL",73,86.53,#G0Y2Q0VV,"Rugby Teruel",78,91.07,lose
"2019-09-11 15:42:56",30,#P0J2J8GJ,"coc masters PL",86,95.1,#C9LP2VUQ,"سردار بی یاور",76,84.53,win
"2019-08-30 19:18:02",20,#P0J2J8GJ,"coc masters PL",56,96.8,#292P0JPCL,"House of Misfit",28,48.15,win
"2019-08-23 05:24:51",5,#P0J2J8GJ,"coc masters PL",10,69.2,#UUC8G0UC,"MASTER CLAN",4,36.6,win
"2019-08-19 13:01:52",5,#P0J2J8GJ,"coc masters PL",11,74,#20RL9RRPQ,"E & K呑んだくれ",13,93.2,lose
"2019-08-17 12:54:06",5,#P0J2J8GJ,"coc masters PL",8,62.2,#22GVRQY09,"Cibelegbeg. RB",13,93,lose
"2019-08-15 07:52:45",10,#P0J2J8GJ,"coc masters PL",23,79.4,#28U8UULLJ,#ABCD#,27,90.7,lose
"2019-07-29 21:33:39",10,#P0J2J8GJ,"coc masters PL",23,84.7,#P8L2UL0R,"MEGA PALANKA",26,96.4,lose
"2019-07-26 06:26:40",5,#P0J2J8GJ,"coc masters PL",11,76.6,#CY9P089P,"MANG ONE ATTACK",11,83,lose
"2019-07-24 07:17:26",5,#P0J2J8GJ,"coc masters PL",11,89,#C09UVP0P,"KING THE WAR",9,67.6,win
"2019-07-22 08:03:42",5,#P0J2J8GJ,"coc masters PL",7,58.6,#298L8QVUJ,homecomings,14,90,lose
"2019-07-19 16:19:59",5,#P0J2J8GJ,"coc masters PL",7,56,#20QCJGYG9,COB_BOYS_GIRLS,7,67.8,lose
"2019-07-17 07:01:27",5,#P0J2J8GJ,"coc masters PL",11,76.4,#JUYCRGQ2,"syria plused",3,39,win
"2019-07-14 12:53:21",5,#P0J2J8GJ,"coc masters PL",13,88.6,#JVQCQ08U,"The pand",12,80,win
"2019-07-12 13:33:09",10,#P0J2J8GJ,"coc masters PL",19,66.8,#20CYRGUUP,打到你哭,13,49,win
"2019-07-01 10:15:22",15,#P0J2J8GJ,"coc masters PL",27,68.93,#229R0VCPU,"《ToP ItalY WaR》",38,88.53,lose
"2019-06-27 21:06:08",10,#P0J2J8GJ,"coc masters PL",22,75.7,#VL8Y0R9Y,"Los Warriors",18,69.3,win
"2019-06-25 20:48:09",10,#P0J2J8GJ,"coc masters PL",18,68,#28R8VUGCU,"El diaz",20,82.4,lose
"2019-06-23 18:25:40",15,#P0J2J8GJ,"coc masters PL",23,56.07,#222CPQPY8,"los renegados",35,79.87,lose
"2019-06-20 21:45:51",20,#P0J2J8GJ,"coc masters PL",42,80.35,#LPQJQQ82,"Ville Coudert",58,98.95,lose
"2019-06-18 09:17:53",20,#P0J2J8GJ,"coc masters PL",50,86.4,#22LGR2V2C,兄弟联盟,37,71.85,win
"2019-05-25 16:48:45",5,#P0J2J8GJ,"coc masters PL",14,92.6,#22VUPQ2VG,adana01,8,57,win
"2019-05-23 16:19:00",15,#P0J2J8GJ,"coc masters PL",34,78.07,#9UR20L90,"uni azad",42,94.27,lose
"2019-05-20 20:19:48",10,#P0J2J8GJ,"coc masters PL",28,92.2,#289PPRP9R,BROTHERS,7,27.5,win
"2019-05-13 19:30:57",10,#P0J2J8GJ,"coc masters PL",25,86.4,#PQVV0V9G,MASSDESTRUCTION,30,100,lose
"2019-04-27 12:30:28",5,#P0J2J8GJ,"coc masters PL",12,86.2,#28CGCG29L,"BORNEO RAMPAGE",14,95.2,lose
"2019-04-25 08:28:16",5,#P0J2J8GJ,"coc masters PL",13,91,#UURY892C,"VMB WARRIOR",12,85.8,win
"2019-04-02 21:27:14",5,#P0J2J8GJ,"coc masters PL",7,59.6,#2088VUVQY,HispanicKingdom,12,89,lose
"2019-02-26 19:39:15",15,#P0J2J8GJ,"coc masters PL",36,84.6,#2UQULPJV,"Дикие Волки",45,100,lose
"2019-02-24 19:20:21",15,#P0J2J8GJ,"coc masters PL",39,91.6,#GCLQV92J,"hundred Japan",30,83,win
"2019-02-13 06:37:17",5,#P0J2J8GJ,"coc masters PL",15,100,#288U9LPCV,谦虚,5,53.4,win
"2019-01-29 19:51:09",10,#P0J2J8GJ,"coc masters PL",22,84.5,#QCRGG20Y,"French Legends",28,93.3,lose
"2019-01-27 19:12:59",15,#P0J2J8GJ,"coc masters PL",35,80,#PCV9LVJ9,"Sangar clashe",42,93.67,lose
"2019-01-25 19:23:01",10,#P0J2J8GJ,"coc masters PL",28,97,#U9VR9JCQ,"no life",26,94.8,win
"2019-01-23 18:42:36",15,#P0J2J8GJ,"coc masters PL",37,88.8,#22C2Q00CP,"LEGENDARY BOYS",43,97.87,lose
"2019-01-18 20:23:39",15,#P0J2J8GJ,"coc masters PL",45,100,#VLLC0JR2,"✊اسطورة غامبول✊",30,70.93,win
"2019-01-08 19:23:51",20,#P0J2J8GJ,"coc masters PL",53,92.2,#GPR0QRRJ,Lollipop,59,99.25,lose
"2018-12-31 13:55:11",10,#P0J2J8GJ,"coc masters PL",19,79.4,#V9VJR2RC,"Lover Boys",6,20,win
"2018-12-24 18:34:57",15,#P0J2J8GJ,"coc masters PL",35,88.73,#Q2CQQU9V,"فيلق نسور سوريا",37,85.33,lose
"2018-12-11 19:46:59",15,#P0J2J8GJ,"coc masters PL",39,92.27,#JPCY20G2,کهکشانیها,43,98.2,lose
"2018-12-03 18:05:05",15,#P0J2J8GJ,"coc masters PL",42,95.6,#VQCQJUGR,zeus,6,13.33,win
"2018-10-19 17:28:36",20,#P0J2J8GJ,"coc masters PL",56,95.45,#P8R0VPP2,"TM LEADERS",58,98.4,lose
"2018-10-14 20:22:38",20,#P0J2J8GJ,"coc masters PL",55,95.6,#22R0Q82V2,"Lakasa Kayo Oyh",48,84.4,win
"2018-10-12 18:58:53",20,#P0J2J8GJ,"coc masters PL",56,92.8,#20890LGJJ,"الاخوة العرب",56,98.2,lose
"2018-09-18 19:13:22",20,#P0J2J8GJ,"coc masters PL",54,92.45,#9GRC8UCC,JuniorFF-Clan,58,97.6,lose
"2018-09-14 17:55:50",15,#P0J2J8GJ,"coc masters PL",39,90.93,#L8VR9GRC,التميمي,39,89.47,win
"2018-09-10 17:52:25",15,#P0J2J8GJ,"coc masters PL",40,93.87,#C0QGPLV9,"Trap House",28,70.53,win
"2018-09-08 18:18:35",10,#P0J2J8GJ,"coc masters PL",25,87.2,#V9GJUUCR,"HP Drillers",9,39.9,win
