"Date end",Size,"Clan tag","Clan name","Clan stars","Clan destruction","Opponent tag","Opponent name","Opponent stars","Opponent destruction",Result
"2018-09-09 20:30:41",10,#JPRPRVUY,"Akademia CoC PL",22,85.3,#JQP20GC8,Greece,20,78.1,win
"2018-08-31 18:36:24",10,#JPRPRVUY,"Akademia CoC PL",22,80.8,#UPPR02RG,"newyork tigers",20,83,win
"2018-08-25 21:01:55",5,#JPRPRVUY,"Akademia CoC PL",13,88,#PRY0C0J8,"106 ВДД",5,53.2,win
"2018-08-13 20:51:46",10,#JPRPRVUY,"Akademia CoC PL",21,77,#PP99ULPQ,Mercenários,24,91,lose
"2018-08-11 19:53:44",10,#JPRPRVUY,"Akademia CoC PL",28,97,#PJ2L8JGY,"سوريا الاسد",26,87.2,win
"2018-08-09 20:17:34",10,#JPRPRVUY,"Akademia CoC PL",22,71.5,#RQ9UJGPQ,"رسًسًـمِتُك ☀",26,86.6,lose
"2018-08-07 19:19:36",10,#JPRPRVUY,"Akademia CoC PL",29,98.9,#UUG09R8U,GirlSun,27,98.4,win
"2018-08-03 08:11:10",10,#JPRPRVUY,"Akademia CoC PL",23,80.9,#VC8GRRR2,"GANK MOTOR",13,59.8,win
"2018-08-01 08:26:55",10,#JPRPRVUY,"Akademia CoC PL",28,97.2,#20PGVPJVJ,"VoLuMe zero",16,55.5,win
"2018-07-06 20:37:43",10,#JPRPRVUY,"Akademia CoC PL",22,82,#LUCJRYJC,"الموت القادم",25,89.5,lose
"2018-07-02 20:49:55",10,#JPRPRVUY,"Akademia CoC PL",26,89.7,#VRC0CR82,GVNG,26,91.5,lose
"2018-06-30 21:16:40",10,#JPRPRVUY,"Akademia CoC PL",28,92.8,#CRG29U8R,"CLAN ALFA / CZ",21,74.8,win
"2018-06-18 06:24:29",10,#JPRPRVUY,"Akademia CoC PL",28,95.3,#20Y8RJVJ8,"""BS&G ZONE""",18,67.6,win
"2018-06-15 21:42:56",10,#JPRPRVUY,"Akademia CoC PL",25,85.1,#PJPLQGCR,CoC.TambayaN..,24,84.5,win
"2018-06-13 20:11:46",10,#JPRPRVUY,"Akademia CoC PL",24,85,#20R9R29CV,"1971 FORCE",22,85.9,win
"2018-06-03 20:14:48",10,#JPRPRVUY,"Akademia CoC PL",27,89.8,#UYG8RGL0,"لولو الحلوه",17,64.7,win
"2018-06-01 20:40:34",10,#JPRPRVUY,"Akademia CoC PL",27,93.5,#20YRU89R2,"عهد الاصدقاء",27,94.6,lose
"2018-05-30 20:37:21",10,#JPRPRVUY,"Akademia CoC PL",22,82.7,#CCVQ299V,"وحوش 112",14,51.2,win
"2018-05-25 20:58:15",10,#JPRPRVUY,"Akademia CoC PL",26,89.8,#CPPUCYRV,Efsaneler,7,27.8,win
"2018-05-15 19:58:12",10,#JPRPRVUY,"Akademia CoC PL",20,72.2,#CLY9VJJU,"I LOVE SBM 92",26,92.9,lose
"2018-05-06 20:56:47",10,#JPRPRVUY,"Akademia CoC PL",28,96.3,#U9Q8J9CG,"صاروخ $$ماديراا",18,69,win
"2018-05-03 21:42:44",10,#JPRPRVUY,"Akademia CoC PL",17,72.5,#V099C8Y9,一路牛逼带火箭,26,94.9,lose
"2018-04-24 06:41:55",5,#JPRPRVUY,"Akademia CoC PL",13,88.4,#VJ82QPYL,#OuhSh|t,11,83.2,win
"2018-04-06 19:24:50",10,#JPRPRVUY,"Akademia CoC PL",25,86.3,#U98GYUJ8,"✌Big bang",24,83.4,win
"2018-03-31 20:13:37",15,#JPRPRVUY,"Akademia CoC PL",32,78.93,#PR8GGY02,"MADE İN TURKEY",40,95.4,lose
"2018-03-21 18:44:59",10,#JPRPRVUY,"Akademia CoC PL",18,66.5,#PRP8PYUL,"Wat solls???",24,81.3,lose
"2018-03-17 20:38:34",10,#JPRPRVUY,"Akademia CoC PL",19,78.7,#VR0L8CP8,LMK,25,82.9,lose
"2018-03-01 21:47:04",10,#JPRPRVUY,"Akademia CoC PL",23,80.4,#GJCYYCU8,SHAHNAMEH,24,92.6,lose
"2018-02-14 21:43:01",10,#JPRPRVUY,"Akademia CoC PL",25,88.8,#V2GG8JUU,"LSJ CLAN",22,78.3,win
"2018-01-21 22:15:23",15,#JPRPRVUY,"Akademia CoC PL",40,90.4,#ULPJQPYG,طروادة,10,24.73,win
"2018-01-19 20:47:56",10,#JPRPRVUY,"Akademia CoC PL",23,78.3,#PUULYL92,"Alpha Pack",25,85.9,lose
"2018-01-09 06:37:23",10,#JPRPRVUY,"Akademia CoC PL",27,91.1,#UVPQ2VL9,驴帽子,10,35.2,win
"2017-12-23 14:23:38",10,#JPRPRVUY,"Akademia CoC PL",27,96,#CCCP2CVC,"Danger jatts",22,81.7,win
"2017-11-27 22:35:44",15,#JPRPRVUY,"Akademia CoC PL",35,87.87,#CJ29JUUP,"непобедимы пеки",15,41.27,win
"2017-11-16 15:15:33",15,#JPRPRVUY,"Akademia CoC PL",44,98.13,#JJQQ8UU0,LTA!,16,37.47,win
"2017-11-14 12:15:43",15,#JPRPRVUY,"Akademia CoC PL",44,97.47,#CQRGCQQ9,"Hawk Moon",21,57.73,win
"2017-11-10 18:44:04",10,#JPRPRVUY,"Akademia CoC PL",22,76.1,#CRYR2J9C,"رئال مادرید",9,42.8,win
"2017-11-01 20:33:45",20,#JPRPRVUY,"Akademia CoC PL",41,81,#YJYRG9Y8,"BLACK SKY..",58,99.55,lose
"2017-10-26 07:49:20",25,#JPRPRVUY,"Akademia CoC PL",53,79.36,#RCR928UQ,"BAGALI FIGHTER",71,97.08,lose
"2017-10-09 21:28:56",20,#JPRPRVUY,"Akademia CoC PL",54,91.3,#U09YGPR2,"H0T Men",17,33.35,win
"2017-10-01 08:49:14",30,#JPRPRVUY,"Akademia CoC PL",73,86.33,#RQR8YP80,"PEMUJA RAHASIA",22,25.67,win
"2017-09-25 21:46:30",15,#JPRPRVUY,"Akademia CoC PL",28,74.6,#CUPLUJJ2,DARCK-HOLD,28,68.67,win
"2017-09-17 20:57:51",10,#JPRPRVUY,"Akademia CoC PL",27,96.2,#C98J8JGG,TheWaterWizards,14,60.6,win
"2017-09-15 09:44:46",10,#JPRPRVUY,"Akademia CoC PL",11,39.3,#JVG9L2R8,"Dark brother",8,26.9,win
"2017-09-09 20:41:22",10,#JPRPRVUY,"Akademia CoC PL",22,81.3,#RV9C820R,"~War All Night~",25,90.6,lose
"2017-09-07 19:54:14",10,#JPRPRVUY,"Akademia CoC PL",19,71.2,#PQJLJLC0,"بروبچ 031",28,98.7,lose
"2017-08-23 20:45:09",10,#JPRPRVUY,"Akademia CoC PL",25,93.9,#U9L889YG,"Gembel Subaim",7,32.4,win
"2017-08-15 20:39:56",10,#JPRPRVUY,"Akademia CoC PL",8,40.8,#CJJV088R,"S1 F1R B1R",22,81.1,lose
"2017-08-13 15:57:51",10,#JPRPRVUY,"Akademia CoC PL",23,74.3,#J2UG80YU,MALI❤CANSU,21,73.9,win
"2017-08-03 09:41:21",10,#JPRPRVUY,"Akademia CoC PL",22,88.1,#LCY0Y0Y,Borsalino,12,49.7,win
"2017-07-29 07:09:20",10,#JPRPRVUY,"Akademia CoC PL",17,68,#YCQL288C,"جوانان مبارز",21,70,lose
"2017-07-26 20:05:41",10,#JPRPRVUY,"Akademia CoC PL",24,86.2,#C2LUULYP,friends,26,88.8,lose
"2017-07-19 09:16:48",10,#JPRPRVUY,"Akademia CoC PL",16,61,#U8Y9LJ8Y,"GANG STAR KING%",17,72.6,lose
"2017-07-08 05:28:22",10,#JPRPRVUY,"Akademia CoC PL",22,78.5,#JVP2289U,بلک,24,83,lose
"2017-07-03 05:07:07",15,#JPRPRVUY,"Akademia CoC PL",17,37.47,#JUYP2L89,"LEGENDARY BOYS",40,92.8,lose
"2017-06-27 17:44:25",10,#JPRPRVUY,"Akademia CoC PL",26,85.6,#R9RGYRP9,raj@,6,23.3,win
"2017-06-23 08:18:25",15,#JPRPRVUY,"Akademia CoC PL",33,76.13,#CRLGRV9Y,master,37,82.53,lose
"2017-06-19 09:43:18",10,#JPRPRVUY,"Akademia CoC PL",20,74.1,#JCRP8CRJ,"ابطال العراق",16,57.6,win
"2017-05-27 15:46:48",15,#JPRPRVUY,"Akademia CoC PL",36,84.8,#YR9CUGP9,"GS CREED",11,24.4,win
"2017-05-07 04:25:46",15,#JPRPRVUY,"Akademia CoC PL",27,81,#GC82VYJP,talenta,40,91.6,lose
"2017-04-24 13:54:37",10,#JPRPRVUY,"Akademia CoC PL",24,92.9,#GPYGG0RV,"GRUG WAR",29,96,lose
"2017-03-21 05:45:25",15,#JPRPRVUY,"Akademia CoC PL",34,78.33,#RJ909VL0,"""LAKLAK ANCHOR""",33,78.27,win
"2017-03-19 05:36:32",10,#JPRPRVUY,"Akademia CoC PL",25,87.3,#RYP890VG,"bansal conpany",0,1,win
"2017-03-17 05:11:17",10,#JPRPRVUY,"Akademia CoC PL",28,96.5,#GPJU9L2Y,DieRoLeitners,21,78.8,win
"2017-03-14 19:14:14",10,#JPRPRVUY,"Akademia CoC PL",26,92.8,#RVR920U8,ЧЕМПИОНЫ,17,59.2,win
